customer_id,segment_name,recency_days,frequency_180d,monetary_180d,ticket_count_90d,return_rate_180d,sessions_30d,campaign_clicks_30d,avg_discount_pct_180d
CUST00786,Dormant Customers,150,1,1030.43,0,0.0,1,0,0.16
CUST00787,Loyal Customers,48,3,2376.36,0,0.0,2,0,0.33
CUST00788,Dormant Customers,49,1,1408.44,0,0.0,8,0,0.39
CUST00789,Dormant Customers,55,1,753.6,0,0.0,1,0,0.36
CUST00790,Dormant Customers,78,1,458.83,1,0.0,9,1,0.19
CUST00791,Dormant Customers,230,0,0.0,0,0.0,0,0,0.0
CUST00792,Dormant Customers,148,1,1395.21,0,0.0,4,0,0.18
CUST00793,Dormant Customers,113,1,1730.51,0,0.0,1,1,0.26
CUST00794,Dormant Customers,171,1,413.58,0,0.0,7,0,0.23
CUST00795,Loyal Customers,138,2,2258.74,0,0.0,2,0,0.16
CUST00796,Dormant Customers,151,1,1622.25,0,0.0,8,0,0.28
CUST00797,New Customers,9,1,408.27,0,0.0,7,1,0.16
CUST00798,Loyal Customers,57,2,1507.09,0,0.0,8,1,0.225
CUST00799,Loyal Customers,56,2,738.93,0,0.0,2,0,0.365
CUST00800,Champions,12,5,5040.63,0,0.0,7,2,0.188
CUST00801,Loyal Customers,76,2,1510.24,1,0.0,1,0,0.22
CUST00802,Dormant Customers,201,0,0.0,0,0.0,1,0,0.0
CUST00803,Loyal Customers,53,2,2106.41,0,0.0,2,2,0.325
CUST00804,New Customers,14,1,969.91,0,0.0,7,1,0.22
CUST00805,Dormant Customers,41,1,780.79,0,0.0,8,0,0.11
CUST00806,New Customers,21,1,976.95,0,0.0,11,0,0.46
CUST00807,Dormant Customers,112,1,594.61,0,0.0,4,0,0.25
CUST00808,Dormant Customers,53,1,444.73,1,0.0,16,0,0.39
CUST00809,Champions,22,3,1886.26,1,0.333,12,4,0.313
CUST00810,Dormant Customers,217,0,0.0,0,0.0,0,2,0.0
CUST00811,Dormant Customers,184,0,0.0,0,0.0,2,1,0.0
CUST00812,Dormant Customers,189,0,0.0,0,0.0,0,0,0.0
CUST00813,Champions,5,4,3695.8,1,0.0,11,3,0.17
CUST00814,Loyal Customers,88,2,3500.93,0,0.0,14,0,0.245
CUST00815,Loyal Customers,137,2,2569.54,0,0.0,3,0,0.26
CUST00816,Loyal Customers,59,2,2688.92,1,0.0,7,1,0.3
CUST00817,Champions,9,7,6352.75,0,0.0,13,2,0.297
CUST00818,Dormant Customers,147,1,988.84,0,0.0,1,0,0.12
CUST00819,Champions,28,4,2164.49,0,0.0,5,0,0.177
CUST00820,Dormant Customers,189,0,0.0,0,0.0,4,2,0.0
CUST00821,Dormant Customers,94,1,409.56,1,0.0,6,0,0.36
CUST00822,Loyal Customers,76,3,1713.47,1,0.0,10,0,0.327
CUST00823,At Risk,146,2,546.33,0,0.5,2,0,0.345
CUST00824,New Customers,4,1,446.93,0,0.0,4,0,0.14
CUST00825,Dormant Customers,97,1,410.77,0,0.0,3,3,0.25
CUST00826,Loyal Customers,158,2,2063.86,0,0.0,9,0,0.265
CUST00827,Dormant Customers,57,1,1699.04,0,0.0,4,2,0.16
CUST00828,Dormant Customers,90,1,355.91,0,0.0,5,0,0.39
CUST00829,Loyal Customers,62,4,3162.52,0,0.0,9,3,0.278
CUST00830,Loyal Customers,19,2,1150.55,0,0.0,11,1,0.355
CUST00831,Loyal Customers,6,2,994.83,2,0.0,11,1,0.375
CUST00832,New Customers,0,1,716.8,0,0.0,9,3,0.16
CUST00833,Dormant Customers,67,1,1142.84,0,0.0,6,0,0.49
CUST00834,New Customers,2,1,971.01,0,0.0,6,0,0.27
CUST00835,Loyal Customers,157,3,1837.3,0,0.0,8,0,0.29
CUST00836,Champions,9,2,1640.21,0,0.0,7,0,0.29
CUST00837,Champions,15,2,1476.76,0,0.0,7,1,0.345
CUST00838,New Customers,9,1,402.67,1,0.0,11,1,0.51
CUST00839,Loyal Customers,162,2,860.28,0,0.0,2,0,0.2
CUST00840,Loyal Customers,58,3,3328.28,0,0.0,3,0,0.29
CUST00841,Loyal Customers,99,6,5236.09,0,0.167,2,0,0.19
CUST00842,Loyal Customers,71,2,1823.97,1,0.0,1,0,0.33
CUST00843,Dormant Customers,45,1,803.69,1,1.0,1,2,0.4
CUST00844,New Customers,19,1,410.24,0,0.0,1,1,0.32
CUST00845,Discount Sensitive,96,1,777.67,1,0.0,4,0,0.56
CUST00846,Champions,41,3,1899.26,1,0.333,15,0,0.12
CUST00847,New Customers,4,1,1420.5,0,0.0,12,5,0.5
CUST00848,New Customers,4,1,547.18,0,0.0,8,1,0.28
CUST00849,Champions,6,4,2776.86,0,0.0,9,2,0.295
CUST00850,Champions,7,2,2278.03,1,0.5,5,0,0.355
CUST00851,New Customers,0,1,822.7,0,0.0,8,0,0.28
CUST00852,Loyal Customers,66,2,935.26,0,0.0,1,1,0.39
CUST00853,Dormant Customers,61,1,318.94,1,0.0,9,0,0.47
CUST00854,Dormant Customers,279,0,0.0,0,0.0,1,0,0.0
CUST00855,Dormant Customers,292,0,0.0,0,0.0,1,0,0.0
CUST00856,Dormant Customers,135,1,2235.84,0,0.0,1,3,0.19
CUST00857,Loyal Customers,67,2,1852.15,1,0.0,3,1,0.365
CUST00858,Loyal Customers,90,2,1268.61,0,0.0,1,0,0.27
CUST00859,Dormant Customers,169,1,769.89,0,0.0,10,2,0.3
CUST00860,Dormant Customers,79,1,1472.26,1,0.0,7,4,0.27
CUST00861,Dormant Customers,170,1,798.67,0,0.0,3,2,0.09
CUST00862,Dormant Customers,453,0,0.0,0,0.0,2,0,0.0
CUST00863,Champions,25,2,1710.22,0,0.0,6,0,0.26
CUST00864,Dormant Customers,138,1,316.53,0,0.0,2,1,0.41
CUST00865,Loyal Customers,50,2,1503.11,1,0.0,10,2,0.38
CUST00866,New Customers,26,1,1280.71,0,0.0,5,0,0.06
CUST00867,New Customers,15,1,424.64,1,0.0,6,0,0.55
CUST00868,New Customers,20,1,832.57,0,0.0,14,1,0.4
CUST00869,Loyal Customers,93,3,1700.01,0,0.0,0,0,0.347
CUST00870,Loyal Customers,86,3,2224.05,0,0.0,13,0,0.297
CUST00871,Loyal Customers,122,3,1703.85,0,0.0,3,0,0.243
CUST00872,Dormant Customers,125,1,799.03,0,0.0,6,2,0.16
CUST00873,Champions,3,2,1994.21,0,0.0,2,0,0.09
CUST00874,New Customers,21,1,511.56,0,0.0,7,0,0.24
CUST00875,New Customers,30,1,363.1,0,0.0,1,0,0.31
CUST00876,Loyal Customers,36,2,938.71,1,0.0,6,1,0.39
CUST00877,Loyal Customers,63,2,831.49,0,0.0,7,0,0.23
CUST00878,Loyal Customers,134,2,2578.68,0,0.0,12,1,0.13
CUST00879,Loyal Customers,155,2,2576.47,0,0.0,4,0,0.27
CUST00880,Champions,16,3,1801.75,0,0.0,11,0,0.253
CUST00881,New Customers,4,1,1185.63,0,0.0,6,0,0.27
CUST00882,Loyal Customers,85,2,894.79,1,0.0,2,0,0.225
CUST00883,Loyal Customers,126,2,4600.78,0,0.0,1,1,0.07
CUST00884,Dormant Customers,271,0,0.0,0,0.0,1,0,0.0
CUST00885,Champions,31,2,1199.0,0,0.5,10,1,0.32
CUST00886,New Customers,1,1,304.87,0,0.0,3,0,0.42
CUST00887,New Customers,9,1,1399.24,0,0.0,0,2,0.23
CUST00888,Dormant Customers,108,1,1200.57,0,0.0,0,1,0.36
CUST00889,Champions,44,2,1597.41,0,0.0,2,0,0.42
CUST00890,New Customers,24,1,631.59,1,0.0,1,0,0.06
CUST00891,Champions,13,2,1207.62,0,0.0,0,0,0.38
CUST00892,New Customers,9,1,360.98,0,0.0,5,1,0.48
CUST00893,Dormant Customers,99,1,563.11,0,0.0,5,0,0.28
CUST00894,Champions,25,2,1903.85,1,0.0,2,0,0.31
CUST00895,Dormant Customers,54,1,168.81,1,0.0,14,1,0.43
CUST00896,Champions,10,5,2728.69,1,0.0,3,1,0.318
CUST00897,New Customers,13,1,584.95,0,0.0,3,1,0.11
CUST00898,Dormant Customers,339,0,0.0,0,0.0,2,1,0.0
CUST00899,Dormant Customers,187,0,0.0,0,0.0,4,0,0.0
CUST00900,Loyal Customers,58,2,1242.65,1,0.0,1,1,0.25
CUST00901,Champions,35,3,1694.62,2,0.0,9,0,0.257
CUST00902,New Customers,6,1,1318.64,0,0.0,5,1,0.29
CUST00903,Dormant Customers,42,1,632.18,1,0.0,13,0,0.34
CUST00904,Champions,41,4,3412.27,0,0.25,7,2,0.25
CUST00905,Champions,30,2,1971.87,0,0.0,11,1,0.31
CUST00906,Champions,38,2,1449.41,0,0.0,3,0,0.395
CUST00907,Dormant Customers,220,0,0.0,0,0.0,2,0,0.0
CUST00908,Champions,27,2,2799.02,1,0.0,3,2,0.21
CUST00909,Dormant Customers,185,0,0.0,0,0.0,0,0,0.0
CUST00910,Dormant Customers,127,1,1239.32,0,0.0,3,1,0.39
CUST00911,Champions,30,4,2586.44,0,0.0,2,0,0.215
CUST00912,Dormant Customers,138,1,1252.31,0,0.0,0,2,0.31
CUST00913,Dormant Customers,183,0,0.0,0,0.0,1,1,0.0
CUST00914,Loyal Customers,36,2,1175.85,0,0.0,13,0,0.39
CUST00915,Dormant Customers,113,1,600.29,0,0.0,1,0,0.41
CUST00916,Champions,20,2,1344.17,1,0.0,9,1,0.245
CUST00917,Dormant Customers,286,0,0.0,0,0.0,1,1,0.0
CUST00918,Dormant Customers,236,0,0.0,0,0.0,1,0,0.0
CUST00919,Champions,10,2,1976.34,1,0.0,13,0,0.23
CUST00920,Dormant Customers,66,1,761.95,1,1.0,12,3,0.37
CUST00921,Dormant Customers,195,0,0.0,0,0.0,3,0,0.0
CUST00922,New Customers,11,1,1131.6,0,0.0,9,3,0.19
CUST00923,Loyal Customers,57,2,1201.76,1,0.0,8,0,0.19
CUST00924,Dormant Customers,44,1,1642.68,0,0.0,1,1,0.41
CUST00925,Dormant Customers,44,1,464.59,1,0.0,6,0,0.3
CUST00926,Champions,1,3,1704.96,1,0.0,5,0,0.21
CUST00927,Dormant Customers,343,0,0.0,0,0.0,1,0,0.0
CUST00928,Dormant Customers,229,0,0.0,0,0.0,1,2,0.0
CUST00929,Dormant Customers,43,1,325.51,0,0.0,5,1,0.11
CUST00930,Loyal Customers,59,4,2336.49,1,0.25,9,0,0.355
CUST00931,New Customers,30,1,1030.44,0,0.0,11,0,0.36
CUST00932,Dormant Customers,83,1,688.68,1,1.0,12,0,0.2
CUST00933,Dormant Customers,205,0,0.0,0,0.0,0,0,0.0
CUST00934,Dormant Customers,44,1,664.65,1,0.0,4,1,0.12
CUST00935,Champions,28,5,3594.4,0,0.0,7,0,0.352
CUST00936,High Value But Unhappy,35,1,1697.0,1,0.0,3,1,0.14
CUST00937,Loyal Customers,126,2,1039.65,0,0.0,2,2,0.165
CUST00938,New Customers,26,1,1882.4,1,0.0,2,0,0.4
CUST00939,New Customers,9,1,560.91,0,0.0,7,2,0.18
CUST00940,Dormant Customers,236,0,0.0,0,0.0,0,0,0.0
CUST00941,Dormant Customers,183,0,0.0,0,0.0,6,1,0.0
CUST00942,New Customers,7,1,407.18,1,1.0,4,1,0.35
CUST00943,Dormant Customers,346,0,0.0,0,0.0,2,0,0.0
CUST00944,Dormant Customers,74,1,630.93,1,1.0,1,1,0.42
CUST00945,New Customers,4,1,1143.18,0,0.0,5,0,0.14
CUST00946,Dormant Customers,173,1,542.29,0,0.0,4,5,0.39
CUST00947,Champions,41,3,1553.36,0,0.0,0,0,0.187
CUST00948,Dormant Customers,79,1,923.64,0,0.0,11,0,0.1
CUST00949,Dormant Customers,130,1,610.5,0,0.0,2,0,0.14
CUST00950,Dormant Customers,209,0,0.0,0,0.0,5,0,0.0
CUST00951,Dormant Customers,62,1,602.19,0,0.0,6,2,0.12
CUST00952,Champions,42,4,3262.96,0,0.0,16,4,0.295
CUST00953,Champions,9,3,1925.94,0,0.333,5,2,0.39
CUST00954,Loyal Customers,25,2,769.86,0,0.0,12,2,0.475
CUST00955,Loyal Customers,63,2,748.92,0,0.0,4,0,0.145
CUST00956,Champions,31,2,2241.69,1,0.0,10,1,0.33
CUST00957,Loyal Customers,37,2,1174.32,0,0.0,5,0,0.275
CUST00958,Loyal Customers,160,2,1033.42,0,0.0,2,0,0.27
CUST00959,Dormant Customers,63,2,644.14,0,0.5,0,0,0.38
CUST00960,Dormant Customers,146,1,1599.13,0,1.0,1,0,0.08
CUST00961,Loyal Customers,151,2,1378.71,0,0.0,2,0,0.325
CUST00962,New Customers,22,1,349.41,1,1.0,9,0,0.26
CUST00963,Dormant Customers,103,1,641.2,0,0.0,9,1,0.34
CUST00964,Dormant Customers,219,0,0.0,0,0.0,0,0,0.0
CUST00965,Dormant Customers,8,2,507.14,2,0.0,5,0,0.31
CUST00966,Dormant Customers,40,1,2196.79,1,0.0,4,2,0.3
CUST00967,Dormant Customers,218,0,0.0,0,0.0,2,0,0.0
CUST00968,Dormant Customers,98,1,551.82,1,0.0,12,0,0.35
CUST00969,Champions,31,2,1233.07,0,0.0,14,4,0.295
CUST00970,Dormant Customers,188,0,0.0,0,0.0,6,3,0.0
CUST00971,Loyal Customers,62,4,2566.58,0,0.0,20,2,0.29
CUST00972,Dormant Customers,64,1,1679.36,0,0.0,5,4,0.24
CUST00973,Loyal Customers,22,2,908.68,0,0.0,4,0,0.21
CUST00974,Loyal Customers,79,3,3016.38,0,0.0,11,0,0.273
CUST00975,Dormant Customers,50,1,538.78,0,0.0,11,0,0.43
CUST00976,New Customers,5,1,565.07,0,0.0,9,3,0.29
CUST00977,Champions,5,2,1375.45,0,0.0,9,2,0.255
CUST00978,Dormant Customers,307,0,0.0,0,0.0,0,0,0.0
CUST00979,Dormant Customers,103,1,699.31,0,0.0,5,0,0.29
CUST00980,Dormant Customers,81,1,492.33,0,0.0,4,1,0.26
CUST00981,Loyal Customers,103,2,1804.73,0,0.0,6,0,0.29
CUST00982,Loyal Customers,90,4,1862.89,0,0.0,4,2,0.33
CUST00983,Dormant Customers,256,0,0.0,0,0.0,1,0,0.0
CUST00984,Loyal Customers,44,2,1055.25,0,0.0,3,0,0.23
CUST00985,Dormant Customers,85,1,734.6,1,0.0,5,0,0.15
CUST00986,Loyal Customers,62,2,1068.02,0,0.0,1,0,0.405
CUST00987,New Customers,7,1,1720.99,1,0.0,2,0,0.31
CUST00988,Champions,3,5,3639.98,0,0.0,3,0,0.198
CUST00989,Loyal Customers,158,2,934.14,0,0.0,0,0,0.22
CUST00990,Loyal Customers,167,3,3332.24,0,0.0,6,0,0.343
CUST00991,Champions,41,3,3874.42,0,0.0,9,1,0.303
CUST00992,Dormant Customers,272,0,0.0,0,0.0,6,3,0.0
CUST00993,Dormant Customers,164,1,1246.69,0,0.0,1,0,0.0
CUST00994,Loyal Customers,52,2,2173.23,0,0.0,8,1,0.425
CUST00995,Dormant Customers,159,1,538.57,0,0.0,6,1,0.34
CUST00996,Champions,8,5,2250.83,1,0.0,14,0,0.15
CUST00997,Dormant Customers,180,1,325.85,0,0.0,4,1,0.33
CUST00998,Loyal Customers,63,3,3005.34,0,0.0,6,0,0.147
CUST00999,Dormant Customers,148,1,1000.1,0,0.0,0,1,0.3
CUST01000,Loyal Customers,52,2,746.93,0,0.0,3,0,0.325
CUST01001,Dormant Customers,313,0,0.0,0,0.0,1,2,0.0
CUST01002,Loyal Customers,71,2,1215.2,0,0.0,11,0,0.205
CUST01003,Dormant Customers,138,1,944.62,0,0.0,6,0,0.32
CUST01004,Dormant Customers,215,0,0.0,0,0.0,1,0,0.0
CUST01005,Dormant Customers,144,1,1329.67,0,0.0,4,0,0.18
CUST01006,New Customers,4,1,404.58,0,0.0,3,0,0.2
CUST01007,Loyal Customers,86,2,1237.64,0,0.0,5,2,0.235
CUST01008,Dormant Customers,269,0,0.0,0,0.0,1,0,0.0
CUST01009,Dormant Customers,41,1,334.39,0,0.0,7,0,0.32
CUST01010,New Customers,22,1,531.29,0,0.0,3,0,0.25
CUST01011,Dormant Customers,365,0,0.0,0,0.0,4,0,0.0
CUST01012,Champions,30,2,1273.46,1,0.0,7,0,0.17
CUST01013,Dormant Customers,307,0,0.0,0,0.0,0,0,0.0
CUST01014,Dormant Customers,137,1,669.36,0,0.0,1,1,0.0
CUST01015,Dormant Customers,39,1,522.47,0,0.0,12,1,0.13
CUST01016,Loyal Customers,0,2,879.15,0,0.0,6,0,0.245
CUST01017,Loyal Customers,133,2,1167.28,0,0.5,3,0,0.235
CUST01018,New Customers,4,1,403.76,1,0.0,10,1,0.36
CUST01019,Dormant Customers,290,0,0.0,0,0.0,4,3,0.0
CUST01020,Dormant Customers,131,1,236.73,0,0.0,1,0,0.33
CUST01021,Loyal Customers,15,2,1013.42,1,0.5,6,2,0.36
CUST01022,Dormant Customers,252,0,0.0,0,0.0,0,0,0.0
CUST01023,Dormant Customers,204,0,0.0,0,0.0,8,0,0.0
CUST01024,New Customers,20,1,370.39,0,0.0,10,2,0.31
CUST01025,Champions,29,2,2765.56,1,0.0,20,5,0.195
CUST01026,Dormant Customers,65,1,220.88,0,0.0,9,1,0.43
CUST01027,Loyal Customers,58,4,4029.95,1,0.0,11,0,0.175
CUST01028,Dormant Customers,173,1,2809.6,0,0.0,6,0,0.26
CUST01029,Dormant Customers,110,1,302.44,0,0.0,3,0,0.31
CUST01030,Champions,32,5,5590.34,0,0.0,10,2,0.208
CUST01031,Dormant Customers,174,1,439.44,0,0.0,4,0,0.43
CUST01032,New Customers,11,1,624.38,0,0.0,5,2,0.41
CUST01033,Champions,14,6,3749.69,2,0.167,4,1,0.323
CUST01034,Dormant Customers,100,1,777.18,0,0.0,9,2,0.18
CUST01035,Champions,5,4,1334.0,0,0.0,5,1,0.427
CUST01036,Loyal Customers,141,3,3112.55,0,0.0,8,0,0.227
CUST01037,New Customers,8,1,681.83,0,0.0,6,0,0.37
CUST01038,Loyal Customers,52,3,1370.19,1,0.0,4,1,0.22
CUST01039,Dormant Customers,129,1,544.8,0,0.0,12,1,0.13
CUST01040,Dormant Customers,130,1,594.23,0,0.0,1,0,0.31
CUST01041,Dormant Customers,164,1,149.0,0,0.0,1,0,0.35
CUST01042,New Customers,0,1,610.96,0,0.0,10,1,0.25
CUST01043,Discount Sensitive,74,1,464.25,0,0.0,1,0,0.62
CUST01044,Dormant Customers,84,1,2141.49,0,0.0,2,0,0.22
CUST01045,Dormant Customers,143,1,478.91,0,0.0,4,0,0.11
CUST01046,Dormant Customers,105,1,1032.89,0,0.0,1,0,0.1
CUST01047,Dormant Customers,149,1,389.07,0,0.0,2,0,0.22
CUST01048,Dormant Customers,128,1,616.59,0,0.0,8,0,0.05
CUST01049,Dormant Customers,144,1,345.2,0,0.0,6,1,0.11
CUST01050,Champions,5,2,1629.56,0,0.0,8,0,0.095
CUST01051,Dormant Customers,103,1,632.45,0,0.0,7,3,0.31
CUST01052,Dormant Customers,173,1,763.75,0,0.0,7,0,0.05
CUST01053,Dormant Customers,146,1,2124.84,0,0.0,0,0,0.0
CUST01054,Dormant Customers,176,1,523.99,0,0.0,1,0,0.34
CUST01055,Dormant Customers,206,0,0.0,0,0.0,12,3,0.0
CUST01056,Loyal Customers,64,3,2638.62,1,0.333,3,0,0.177
CUST01057,New Customers,2,1,916.36,1,0.0,3,2,0.18
CUST01058,Dormant Customers,110,1,358.99,0,0.0,1,1,0.38
CUST01059,Dormant Customers,146,1,601.72,0,0.0,5,0,0.31
CUST01060,Loyal Customers,52,2,1762.54,1,0.0,2,0,0.265
CUST01061,New Customers,2,1,375.42,0,0.0,11,1,0.58
CUST01062,Dormant Customers,294,0,0.0,0,0.0,1,2,0.0
CUST01063,New Customers,20,1,259.22,1,1.0,2,1,0.5
CUST01064,Loyal Customers,6,2,898.36,0,0.0,9,0,0.155
CUST01065,New Customers,3,1,621.74,0,0.0,4,0,0.22
CUST01066,New Customers,11,1,816.92,0,0.0,2,2,0.23
CUST01067,New Customers,25,1,380.56,0,0.0,3,0,0.29
CUST01068,Loyal Customers,130,2,1631.92,0,0.0,2,0,0.165
CUST01069,Dormant Customers,55,1,1446.51,0,0.0,3,1,0.26
CUST01070,New Customers,11,1,353.84,0,0.0,1,1,0.37
CUST01071,New Customers,14,1,690.61,0,0.0,7,1,0.17
CUST01072,Dormant Customers,183,0,0.0,0,0.0,8,3,0.0
CUST01073,High Value But Unhappy,80,1,2726.65,1,1.0,5,0,0.13
CUST01074,Loyal Customers,114,2,1253.47,0,0.0,12,0,0.16
CUST01075,Champions,26,2,1464.29,2,1.0,1,0,0.065
CUST01076,Loyal Customers,83,2,1016.25,0,0.0,2,0,0.295
CUST01077,Dormant Customers,68,1,1080.77,0,0.0,1,0,0.45
CUST01078,Dormant Customers,156,1,415.88,0,0.0,2,1,0.23
CUST01079,Dormant Customers,177,1,1832.92,0,0.0,5,0,0.1
CUST01080,Dormant Customers,117,1,410.76,0,1.0,0,1,0.4
CUST01081,Loyal Customers,19,2,1142.41,0,0.0,0,1,0.31
CUST01082,Dormant Customers,35,1,1181.66,0,0.0,4,0,0.34
CUST01083,Dormant Customers,236,0,0.0,0,0.0,1,2,0.0
CUST01084,Loyal Customers,76,3,1482.72,0,0.0,3,0,0.193
CUST01085,Dormant Customers,358,0,0.0,0,0.0,1,1,0.0
CUST01086,Loyal Customers,71,2,1458.11,1,0.5,8,0,0.33
CUST01087,New Customers,2,1,839.43,1,1.0,2,1,0.3
CUST01088,New Customers,0,1,361.44,0,0.0,8,1,0.42
CUST01089,New Customers,25,1,337.51,0,0.0,2,0,0.43
CUST01090,Loyal Customers,144,2,1200.77,0,0.0,1,0,0.21
CUST01091,Dormant Customers,87,1,505.4,1,0.0,7,0,0.29
CUST01092,Dormant Customers,196,0,0.0,0,0.0,2,0,0.0
CUST01093,Dormant Customers,285,0,0.0,0,0.0,5,0,0.0
CUST01094,Loyal Customers,72,3,1690.19,0,0.0,1,0,0.2
CUST01095,Dormant Customers,41,1,455.86,0,0.0,2,1,0.31
CUST01096,Champions,3,6,4814.21,0,0.167,10,2,0.197
CUST01097,Dormant Customers,233,0,0.0,0,0.0,4,0,0.0
CUST01098,Dormant Customers,198,0,0.0,0,0.0,3,0,0.0
CUST01099,Champions,14,4,3261.15,0,0.0,9,2,0.363
CUST01100,New Customers,24,1,491.36,0,0.0,3,0,0.36
CUST01101,New Customers,10,1,732.91,0,0.0,2,0,0.13
CUST01102,Dormant Customers,79,1,1201.95,0,0.0,7,0,0.13
CUST01103,Loyal Customers,76,2,899.6,1,0.0,0,1,0.16
CUST01104,Dormant Customers,99,1,515.98,0,0.0,8,0,0.23
CUST01105,Loyal Customers,84,3,1353.63,0,0.0,6,1,0.21
CUST01106,Dormant Customers,81,1,1006.69,0,0.0,14,2,0.03
CUST01107,Loyal Customers,91,2,980.07,0,0.0,2,0,0.32
CUST01108,Champions,40,2,1775.94,0,0.0,2,0,0.295
CUST01109,New Customers,25,1,304.94,0,0.0,7,1,0.44
CUST01110,Dormant Customers,260,0,0.0,0,0.0,1,0,0.0
CUST01111,Loyal Customers,95,2,876.58,1,0.0,1,1,0.29
CUST01112,Loyal Customers,57,2,1951.21,1,0.0,5,1,0.36
CUST01113,At Risk,107,2,645.85,0,0.0,8,0,0.445
CUST01114,Dormant Customers,147,1,831.94,0,0.0,1,0,0.34
CUST01115,Champions,17,6,4036.99,2,0.167,4,0,0.298
CUST01116,High Value But Unhappy,54,1,2054.97,1,0.0,7,0,0.24
CUST01117,Champions,42,4,2817.56,0,0.0,7,0,0.32
CUST01118,Dormant Customers,170,1,618.9,0,0.0,0,1,0.29
CUST01119,Dormant Customers,124,1,654.67,0,0.0,4,0,0.36
CUST01120,Dormant Customers,61,1,1184.85,0,0.0,7,2,0.2
CUST01121,Discount Sensitive,88,1,149.0,0,0.0,0,0,0.64
CUST01122,New Customers,6,1,1209.05,0,0.0,7,0,0.23
CUST01123,Dormant Customers,182,0,0.0,0,0.0,1,0,0.0
CUST01124,Loyal Customers,172,3,1635.22,0,0.0,9,0,0.333
CUST01125,Dormant Customers,245,0,0.0,0,0.0,2,1,0.0
CUST01126,Champions,16,2,2073.54,0,0.0,11,1,0.305
CUST01127,Loyal Customers,130,2,774.69,0,0.0,1,0,0.325
CUST01128,Dormant Customers,182,0,0.0,0,0.0,4,0,0.0
CUST01129,Dormant Customers,157,1,675.97,0,0.0,7,0,0.39
CUST01130,Loyal Customers,99,2,1316.25,0,0.0,6,0,0.46
CUST01131,New Customers,22,1,590.57,1,0.0,4,2,0.31
CUST01132,Champions,4,2,2542.97,0,0.0,17,2,0.17
CUST01133,Loyal Customers,36,2,779.15,0,0.0,9,0,0.3
CUST01134,Loyal Customers,78,2,3034.1,0,0.0,13,0,0.385
CUST01135,Loyal Customers,93,2,2933.65,0,0.0,2,0,0.275
CUST01136,Loyal Customers,97,3,2094.46,1,0.333,1,0,0.24
CUST01137,Dormant Customers,115,1,468.15,0,1.0,9,0,0.45
CUST01138,Loyal Customers,134,2,1225.17,0,0.0,2,0,0.275
CUST01139,New Customers,21,1,2270.63,0,0.0,4,0,0.28
CUST01140,Champions,22,3,1680.0,1,0.0,3,0,0.32
CUST01141,Dormant Customers,115,1,691.6,0,0.0,2,0,0.19
CUST01142,Loyal Customers,40,2,1015.42,0,0.0,19,1,0.26
CUST01143,New Customers,0,1,438.47,0,0.0,1,0,0.4
CUST01144,Champions,38,3,3548.18,0,0.333,6,0,0.323
CUST01145,Dormant Customers,183,0,0.0,0,0.0,2,1,0.0
CUST01146,Champions,23,2,1903.53,0,0.0,12,0,0.345
CUST01147,Loyal Customers,1,3,1074.03,0,0.0,12,0,0.48
CUST01148,Loyal Customers,128,7,5448.0,0,0.0,1,0,0.139
CUST01149,Loyal Customers,72,2,1019.31,0,0.0,0,0,0.36
CUST01150,Dormant Customers,167,1,499.51,0,0.0,3,0,0.29
CUST01151,Dormant Customers,105,1,716.41,0,0.0,1,1,0.04
CUST01152,Champions,1,6,5679.21,1,0.0,9,0,0.212
CUST01153,Dormant Customers,33,1,714.43,1,1.0,7,1,0.4
CUST01154,Loyal Customers,55,2,1966.93,0,0.0,11,3,0.255
CUST01155,Champions,1,2,1251.41,2,1.0,12,0,0.41
CUST01156,Loyal Customers,7,2,807.15,0,0.0,5,0,0.39
CUST01157,New Customers,0,1,738.92,0,0.0,7,1,0.11
CUST01158,Champions,42,3,3891.19,0,0.0,11,0,0.21
CUST01159,Loyal Customers,68,2,1438.23,0,0.0,2,0,0.32
CUST01160,Dormant Customers,166,1,943.21,0,0.0,2,0,0.26
CUST01161,Loyal Customers,154,2,1442.53,0,0.5,5,0,0.28
CUST01162,Dormant Customers,175,1,377.52,0,0.0,1,0,0.25
CUST01163,Dormant Customers,375,0,0.0,0,0.0,3,0,0.0
CUST01164,Discount Sensitive,37,1,965.68,0,0.0,15,0,0.52
CUST01165,Dormant Customers,155,1,380.89,0,0.0,5,0,0.25
CUST01166,Champions,41,2,1845.94,1,0.0,2,0,0.175
CUST01167,Champions,23,4,3206.29,0,0.0,3,0,0.315
CUST01168,New Customers,14,1,510.5,0,0.0,8,2,0.3
CUST01169,Dormant Customers,54,1,1183.74,1,1.0,13,5,0.36
CUST01170,Dormant Customers,139,1,294.87,0,0.0,2,0,0.34
CUST01171,Discount Sensitive,132,1,744.73,0,0.0,3,0,0.51
CUST01172,Champions,27,3,3081.49,0,0.0,4,0,0.187
CUST01173,Loyal Customers,78,2,969.44,0,0.0,9,0,0.23
CUST01174,Dormant Customers,89,1,398.68,0,0.0,10,1,0.31
CUST01175,Loyal Customers,48,3,2166.05,0,0.0,9,1,0.287
CUST01176,Dormant Customers,215,0,0.0,0,0.0,6,1,0.0
CUST01177,Loyal Customers,56,3,2144.58,0,0.0,0,0,0.277
CUST01178,Loyal Customers,67,3,1298.14,0,0.0,10,1,0.32
